var_num,mode,steps,numtraj,freq,attper,score_type,jaccard_result,jaccard_weighted_result
10,synchronous,5,100,3,1.0,BDE,0.23076923076923078,0.1935483870967742
10,synchronous,20,50,3,1.0,MDL,0.3448275862068966,0.29411764705882354
10,synchronous,20,50,3,1.0,BDE,0.3793103448275862,0.3235294117647059
5,synchronous,50,20,3,0.9745098039215686,MDL,0.35714285714285715,0.2777777777777778
5,synchronous,50,20,3,0.9745098039215686,BDE,0.3333333333333333,0.2631578947368421
10,synchronous,80,100,5,1.0,MDL,0.3333333333333333,0.2894736842105263
10,synchronous,80,100,5,1.0,BDE,0.3333333333333333,0.2894736842105263
10,synchronous,80,100,1,0.976125,MDL,0.8,0.5769230769230769
10,synchronous,80,100,1,0.976125,BDE,0.8,0.5769230769230769
16,synchronous,5,100,3,0.264,MDL,0.0847457627118644,0.028985507246376812
16,synchronous,5,100,3,0.264,BDE,0.08620689655172414,0.029411764705882353
16,synchronous,80,50,5,0.9762962962962963,MDL,0.18181818181818182,0.14285714285714285
16,synchronous,80,50,5,0.9762962962962963,BDE,0.18181818181818182,0.14285714285714285
7,synchronous,50,100,1,0.9572,MDL,0.8,0.5714285714285714
7,synchronous,50,100,1,0.9572,BDE,0.8,0.5714285714285714
7,synchronous,20,100,1,0.896,MDL,0.9,0.6428571428571429
7,synchronous,20,100,1,0.896,BDE,0.9,0.6428571428571429
16,synchronous,50,20,3,0.9382352941176471,MDL,0.21153846153846154,0.1864406779661017
16,synchronous,50,20,3,0.9382352941176471,BDE,0.25,0.22033898305084745
10,synchronous,5,20,5,1.0,MDL,0.21052631578947367,0.16666666666666666
10,synchronous,5,20,5,1.0,BDE,0.05555555555555555,0.043478260869565216
16,synchronous,20,50,3,0.8247619047619048,MDL,0.24,0.1896551724137931
16,synchronous,20,50,3,0.8247619047619048,BDE,0.24,0.1896551724137931
13,synchronous,50,20,5,0.978,MDL,0.09090909090909091,0.05555555555555555
13,synchronous,50,20,5,0.978,BDE,0.08823529411764706,0.05405405405405406
10,synchronous,5,100,1,0.626,MDL,0.7272727272727273,0.5925925925925926
10,synchronous,5,100,1,0.626,BDE,0.7,0.56
